Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
22954,22954,22954,38,4,343403,7,0,1,1,4,0,0,0,16,39,0
22955,22955,22955,36,4,111128,15,2,3,0,4,1,0,0,45,39,0
22956,22956,22956,40,4,193882,11,2,4,0,4,1,0,0,45,39,1
22957,22957,22957,25,4,310864,9,4,13,1,2,1,0,0,40,0,0
22958,22958,22958,41,4,128354,9,2,13,5,4,0,0,0,25,39,1
22959,22959,22959,33,4,113364,11,4,12,1,4,1,0,0,45,39,0
22960,22960,22960,63,0,198559,11,2,0,0,4,1,0,0,16,39,0
22961,22961,22961,51,4,136913,11,2,7,0,4,1,0,0,40,39,0
22962,22962,22962,34,4,115488,11,2,12,0,4,1,0,0,40,39,0
22963,22963,22963,33,4,154227,8,0,12,1,4,1,0,0,40,39,0
22964,22964,22964,25,4,279667,0,2,3,0,4,1,0,0,45,39,0
22965,22965,22965,30,6,281030,11,4,12,4,4,1,0,0,66,39,0
22966,22966,22966,19,4,283945,15,4,1,3,4,1,0,0,25,39,0
22967,22967,22967,47,4,454989,11,2,4,5,4,0,0,0,40,39,1
22968,22968,22968,26,4,391349,9,4,1,1,4,0,0,0,40,39,0
22969,22969,22969,21,7,166704,15,4,8,3,4,0,0,0,14,39,0
22970,22970,22970,36,4,151835,11,2,8,0,4,1,0,0,60,39,1
22971,22971,22971,60,4,199085,0,2,7,0,4,1,0,0,40,39,0
22972,22972,22972,28,4,61487,11,4,10,4,2,1,0,0,40,39,0
22973,22973,22973,19,4,120251,11,4,1,3,4,0,0,0,14,39,0
22974,22974,22974,42,4,273230,9,2,10,0,4,1,0,0,90,39,0
22975,22975,22975,36,4,358373,11,5,7,1,2,0,0,0,36,39,0
22976,22976,22976,35,4,267891,11,2,8,5,4,0,0,0,38,39,0
22977,22977,22977,22,4,234880,15,4,1,3,4,0,0,0,25,39,0
22978,22978,22978,54,4,48358,11,2,3,0,4,1,0,0,40,39,1
22979,22979,22979,36,4,96452,9,2,10,0,4,1,0,0,45,39,0
22980,22980,22980,55,4,204751,11,2,14,0,4,1,0,0,65,39,0
22981,22981,22981,57,4,375868,12,2,1,0,4,1,0,0,40,39,0
22982,22982,22982,56,4,413373,5,2,14,0,4,1,0,0,36,39,0
22983,22983,22983,24,4,537222,11,2,4,0,4,1,0,0,50,39,0
22984,22984,22984,35,2,33975,9,2,10,0,4,1,0,0,40,39,1
22985,22985,22985,51,5,162327,1,0,12,1,4,1,0,0,40,39,0
22986,22986,22986,34,4,182691,11,0,4,3,4,1,0,0,44,39,0
22987,22987,22987,36,4,300829,7,0,1,4,4,0,0,0,42,39,0
22988,22988,22988,51,2,114508,6,5,8,2,4,0,0,0,40,39,0
22989,22989,22989,46,5,214627,10,2,10,0,4,1,0,0,60,39,1
22990,22990,22990,42,4,129684,11,0,4,1,2,0,5455,0,50,39,0
22991,22991,22991,25,7,120041,9,4,10,1,4,0,0,0,40,39,0
22992,22992,22992,22,4,361138,11,4,6,2,4,1,0,0,50,39,0
22993,22993,22993,37,4,76893,11,2,3,0,4,1,0,0,40,39,0
22994,22994,22994,48,4,205424,9,0,12,4,4,1,0,0,40,39,1
22995,22995,22995,61,4,176839,9,2,10,0,4,1,15024,0,50,39,1
22996,22996,22996,40,4,229148,2,2,14,0,2,1,0,0,40,23,0
22997,22997,22997,58,5,154537,11,2,4,5,4,0,0,0,20,39,1
22998,22998,22998,52,4,181901,11,3,5,2,4,1,0,0,20,26,0
22999,22999,22999,18,4,152004,1,4,8,3,2,1,0,0,20,39,0
23000,23000,23000,27,4,205188,0,2,7,0,4,1,0,0,40,39,0
23001,23001,23001,48,6,30840,15,2,10,0,4,1,5013,0,45,39,0
23002,23002,23002,63,4,66634,6,2,3,0,4,1,0,0,16,39,0
23003,23003,23003,38,6,180220,11,2,3,0,4,1,0,0,60,39,0
23004,23004,23004,31,4,291052,15,2,1,0,4,1,0,2051,40,39,0
23005,23005,23005,40,6,99651,15,2,10,0,4,1,0,0,60,39,0
23006,23006,23006,41,4,327723,11,0,4,1,4,1,0,0,40,39,0
23007,23007,23007,28,4,32291,9,4,10,1,4,0,2174,0,40,39,0
23008,23008,23008,31,4,345122,14,0,10,1,4,1,14084,0,50,39,1
23009,23009,23009,32,4,127384,8,2,3,0,4,1,0,0,55,39,1
23010,23010,23010,30,4,363296,11,4,6,4,2,1,0,0,72,39,0
23011,23011,23011,39,2,86551,11,0,3,1,4,1,0,1876,40,39,0
23012,23012,23012,28,4,30070,9,2,12,0,4,1,0,0,50,39,0
23013,23013,23013,31,4,595000,11,4,6,2,2,0,0,0,35,39,0
23014,23014,23014,21,0,152328,15,4,0,3,4,1,0,0,20,39,0
23015,23015,23015,33,0,177824,11,5,0,4,4,0,0,0,40,39,0
23016,23016,23016,44,7,111483,12,2,10,0,4,1,0,0,40,39,1
23017,23017,23017,22,4,199555,15,4,5,3,4,1,0,0,25,39,0
23018,23018,23018,42,4,50018,11,2,8,0,4,1,0,0,40,0,0
23019,23019,23019,36,4,218490,7,2,3,0,4,1,0,0,35,39,0
23020,23020,23020,39,4,49020,12,4,4,1,4,1,0,1974,40,39,0
23021,23021,23021,61,4,213321,15,2,4,0,4,1,0,1672,40,39,0
23022,23022,23022,31,4,159187,11,0,14,3,4,1,0,0,40,39,0
23023,23023,23023,21,4,83033,15,4,8,1,4,0,0,0,25,11,0
23024,23024,23024,39,6,31848,15,2,5,0,4,1,2829,0,90,39,0
23025,23025,23025,34,6,24961,11,2,5,0,4,1,0,0,80,39,0
23026,23026,23026,21,4,182117,15,4,8,3,4,1,0,0,15,39,0
23027,23027,23027,75,6,146576,9,6,10,4,4,1,0,0,48,39,1
23028,23028,23028,21,4,176690,15,4,8,3,4,1,0,0,24,39,0
23029,23029,23029,81,4,122651,15,2,12,0,4,1,0,0,15,39,0
23030,23030,23030,54,5,149650,11,0,8,1,4,1,0,0,40,2,0
23031,23031,23031,34,4,454508,9,2,10,0,4,1,0,0,65,20,0
23032,23032,23032,54,6,269068,14,2,10,0,1,1,99999,0,50,30,1
23033,23033,23033,41,4,266530,11,2,8,0,0,1,0,0,45,39,0
23034,23034,23034,61,0,198542,9,0,0,1,4,0,0,0,40,39,0
23035,23035,23035,63,4,133144,11,2,8,0,4,1,2580,0,20,39,0
23036,23036,23036,24,4,217961,15,4,7,1,4,1,0,0,40,39,0
23037,23037,23037,20,4,221661,11,2,1,5,4,0,0,0,40,26,0
23038,23038,23038,44,2,60735,9,0,10,3,4,0,0,0,60,39,0
23039,23039,23039,47,6,121124,9,2,12,0,4,1,0,0,40,39,1
23040,23040,23040,31,4,48588,15,2,3,0,4,1,0,0,40,39,0
23041,23041,23041,41,4,48087,5,0,3,1,4,1,0,1590,40,39,0
23042,23042,23042,53,6,240138,11,2,3,0,4,1,0,0,60,39,0
23043,23043,23043,63,4,273010,11,2,1,5,4,0,3471,0,40,39,0
23044,23044,23044,44,4,104196,12,2,10,0,4,1,0,0,45,39,1
23045,23045,23045,37,4,230035,11,2,3,0,4,1,0,0,46,39,1
23046,23046,23046,28,4,38918,15,2,3,0,4,1,0,0,50,11,1
23047,23047,23047,71,0,205011,15,2,0,0,4,1,0,0,10,39,0
23048,23048,23048,57,4,176079,11,0,1,1,4,0,0,0,40,39,0
23049,23049,23049,22,4,180052,15,4,5,3,4,1,0,0,10,39,0
23050,23050,23050,33,2,173005,9,2,1,0,4,1,0,1848,45,39,1
23051,23051,23051,30,4,378723,15,0,1,3,4,0,0,0,55,39,0
23052,23052,23052,20,4,233624,11,4,3,3,4,1,0,0,40,39,0
23053,23053,23053,28,4,192591,9,4,1,1,4,0,0,0,45,39,0
23054,23054,23054,54,4,249860,1,0,9,4,2,0,0,0,10,39,0
23055,23055,23055,20,4,247564,11,4,6,3,4,1,0,0,35,39,0
23056,23056,23056,34,4,238912,11,2,4,0,4,1,0,0,40,39,0
23057,23057,23057,21,4,190227,15,4,1,3,4,1,0,0,40,39,0
23058,23058,23058,29,7,293287,15,4,8,4,4,0,0,0,40,39,0
23059,23059,23059,51,4,180807,15,0,4,4,4,0,0,0,40,39,0
23060,23060,23060,39,4,250217,11,0,7,1,2,0,0,0,70,39,0
23061,23061,23061,19,4,217418,15,4,1,2,2,0,0,0,38,39,0
23062,23062,23062,22,2,137510,11,4,5,3,4,1,0,0,40,39,0
23063,23063,23063,59,7,163047,15,0,1,1,4,0,0,0,38,39,0
23064,23064,23064,18,4,577521,1,4,12,3,4,1,0,0,13,39,0
23065,23065,23065,22,4,221533,11,4,8,1,4,1,0,0,20,39,0
23066,23066,23066,42,2,255675,15,2,3,0,4,1,0,0,40,39,1
23067,23067,23067,39,4,114079,7,4,3,1,4,1,0,0,40,39,0
23068,23068,23068,31,4,155781,9,2,12,0,4,1,0,0,40,39,1
23069,23069,23069,28,4,243762,1,5,3,4,4,0,0,0,40,39,0
23070,23070,23070,22,4,113062,9,4,4,3,4,0,0,0,7,39,0
23071,23071,23071,67,4,217028,12,4,8,1,4,0,0,0,40,39,0
23072,23072,23072,17,4,110723,1,4,12,3,4,0,0,0,25,39,0
23073,23073,23073,47,1,191858,7,2,1,0,4,1,0,0,40,39,1
23074,23074,23074,23,4,179423,9,4,1,1,4,0,0,0,5,39,0
23075,23075,23075,20,4,339588,11,2,8,5,4,0,0,0,40,29,0
23076,23076,23076,22,4,206815,11,4,12,4,4,0,0,0,40,29,0
23077,23077,23077,47,7,103743,5,2,14,0,4,1,0,0,40,39,0
23078,23078,23078,49,4,235683,15,2,12,5,4,0,0,0,40,39,1
23079,23079,23079,64,0,207321,15,2,0,0,4,1,0,0,20,39,0
23080,23080,23080,35,7,197495,15,0,4,1,2,0,0,0,40,39,0
23081,23081,23081,52,1,424012,15,0,4,1,4,0,0,0,40,39,0
23082,23082,23082,29,4,178469,11,4,12,1,4,0,0,0,40,39,0
23083,23083,23083,73,5,92886,0,6,12,4,4,0,0,0,40,2,0
23084,23084,23084,38,6,214008,11,2,10,0,4,1,0,0,50,39,1
23085,23085,23085,59,6,325732,11,2,4,0,4,1,0,1902,52,39,1
23086,23086,23086,35,4,28572,15,2,3,0,4,1,4064,0,35,39,0
23087,23087,23087,18,4,118376,15,4,12,3,4,0,0,0,15,39,0
23088,23088,23088,24,4,51799,11,2,1,5,2,0,0,0,40,39,0
23089,23089,23089,33,2,115488,9,2,10,0,4,1,0,0,50,39,0
23090,23090,23090,40,4,190621,15,0,4,2,2,0,0,0,55,39,0
23091,23091,23091,55,4,193568,11,6,1,1,4,0,0,0,40,39,0
23092,23092,23092,44,4,192878,11,0,10,1,4,1,0,0,40,39,0
23093,23093,23093,40,4,264663,9,4,10,3,4,0,0,0,60,39,0
23094,23094,23094,22,4,234731,11,0,6,3,4,1,0,0,40,39,0
23095,23095,23095,55,4,308373,15,2,4,5,4,0,0,0,40,39,1
23096,23096,23096,45,4,205644,11,5,13,1,4,0,0,0,26,39,0
23097,23097,23097,47,2,321851,9,4,10,1,4,0,0,0,50,39,1
23098,23098,23098,56,4,206399,11,2,3,0,4,1,0,0,40,39,0
23099,23099,23099,44,4,124563,11,2,7,0,2,1,0,0,40,39,0
23100,23100,23100,32,7,198211,15,4,1,1,4,1,0,0,38,39,0
23101,23101,23101,17,4,130795,0,4,8,3,4,1,0,0,20,39,0
23102,23102,23102,44,4,71269,15,0,4,1,4,1,0,0,50,39,0
23103,23103,23103,32,6,319280,7,4,12,1,4,1,0,0,80,39,0
23104,23104,23104,35,4,125933,9,2,12,0,4,1,0,0,60,39,1
23105,23105,23105,27,4,107236,11,2,8,0,4,1,0,0,40,39,0
23106,23106,23106,32,4,32732,11,2,10,0,4,1,0,0,50,39,0
23107,23107,23107,68,4,284763,1,0,14,1,4,1,0,0,70,39,0
23108,23108,23108,20,4,112668,15,4,8,3,4,0,0,0,20,39,0
23109,23109,23109,33,4,376483,15,0,1,1,2,0,0,0,40,39,0
23110,23110,23110,24,4,402778,6,4,6,3,4,1,0,0,12,39,0
23111,23111,23111,48,4,36177,11,2,3,0,4,1,0,0,45,39,0
23112,23112,23112,45,4,125489,12,0,10,4,4,0,0,0,50,39,0
23113,23113,23113,48,4,304791,15,6,1,1,4,0,0,0,40,39,0
23114,23114,23114,28,4,209205,12,2,10,0,4,1,0,0,45,39,1
23115,23115,23115,60,0,112821,15,2,0,0,4,1,0,0,35,39,1
23116,23116,23116,39,2,178100,12,0,10,4,4,0,0,0,40,39,0
23117,23117,23117,23,4,70261,15,4,8,3,4,1,0,0,30,39,0
23118,23118,23118,23,7,186634,2,4,4,1,4,1,0,0,40,39,0
23119,23119,23119,36,4,32958,15,5,1,2,4,0,0,0,40,39,0
23120,23120,23120,25,4,254746,9,2,10,5,4,0,0,0,40,39,0
23121,23121,23121,52,4,158746,11,4,8,4,4,1,0,0,40,39,0
23122,23122,23122,35,6,140854,11,2,3,0,4,1,0,0,40,39,0
23123,23123,23123,41,4,51506,11,2,4,0,4,1,0,0,40,39,0
23124,23124,23124,45,4,189564,9,2,12,5,4,0,0,0,42,39,1
23125,23125,23125,37,1,325538,12,2,10,0,4,1,0,0,40,0,1
23126,23126,23126,58,4,213975,8,6,10,1,4,0,0,0,40,39,0
23127,23127,23127,67,6,431426,11,2,1,5,4,0,0,0,2,39,0
23128,23128,23128,48,4,199763,11,2,10,5,4,0,0,0,8,39,0
23129,23129,23129,63,4,161563,11,2,3,0,4,1,0,0,48,39,0
23130,23130,23130,24,2,252024,15,2,11,0,4,1,0,0,72,39,1
23131,23131,23131,43,4,43945,15,2,3,0,4,1,0,0,40,39,1
23132,23132,23132,36,4,178487,11,0,14,3,4,1,0,0,60,39,0
23133,23133,23133,32,4,604506,11,2,14,3,4,1,0,0,72,26,0
23134,23134,23134,36,4,228157,15,4,3,1,1,1,0,0,40,25,0
23135,23135,23135,43,4,199191,15,4,1,1,4,0,0,0,50,39,0
23136,23136,23136,27,4,189775,11,4,1,1,2,0,0,0,40,39,0
23137,23137,23137,17,4,171080,1,4,8,3,4,1,0,0,12,39,0
23138,23138,23138,45,4,117310,9,0,12,1,4,0,0,0,46,39,0
23139,23139,23139,41,5,82049,11,2,3,0,4,1,0,0,40,39,0
23140,23140,23140,41,6,126094,11,2,4,0,4,1,0,0,38,39,0
23141,23141,23141,18,0,202516,11,4,0,3,4,0,0,0,35,39,0
23142,23142,23142,48,2,246392,7,5,1,1,2,0,0,0,40,39,0
23143,23143,23143,51,0,69328,8,2,0,0,4,1,0,0,50,39,1
23144,23144,23144,26,4,292803,15,4,8,3,4,0,0,0,24,39,0
23145,23145,23145,54,4,286989,13,2,5,0,4,1,0,0,60,39,0
23146,23146,23146,22,4,190483,15,0,12,3,4,0,0,0,48,20,0
23147,23147,23147,19,4,235849,11,4,14,3,4,1,0,0,35,39,0
23148,23148,23148,47,4,359766,5,0,6,2,2,1,0,0,40,39,0
23149,23149,23149,32,4,128016,11,3,8,4,4,0,0,0,20,39,0
23150,23150,23150,46,4,360096,9,2,4,0,4,1,15024,0,60,39,1
23151,23151,23151,30,4,170154,9,4,13,1,4,0,0,0,40,39,1
23152,23152,23152,35,4,337286,12,4,4,1,1,1,0,0,40,39,0
23153,23153,23153,52,4,204322,8,2,13,0,4,1,5013,0,40,39,0
23154,23154,23154,73,6,143833,2,2,5,0,4,1,0,0,18,39,0
23155,23155,23155,17,4,365613,0,4,8,3,4,1,0,0,10,2,0
23156,23156,23156,32,4,100135,9,5,10,4,4,0,0,0,32,39,0
23157,23157,23157,43,2,180096,12,2,10,0,4,1,0,0,40,39,1
23158,23158,23158,19,0,371827,11,4,0,3,4,1,0,0,40,32,0
23159,23159,23159,26,4,61270,11,4,7,4,3,0,0,0,40,4,0
23160,23160,23160,41,1,564135,12,2,4,0,4,1,0,0,40,39,1
23161,23161,23161,49,4,198759,7,2,12,0,4,1,15024,0,60,39,1
23162,23162,23162,52,7,303462,15,5,11,4,4,1,0,0,40,39,0
23163,23163,23163,35,4,193106,11,5,1,4,4,0,0,0,32,39,0
23164,23164,23164,57,4,250201,1,2,8,0,4,1,0,0,52,39,0
23165,23165,23165,35,4,200426,8,3,10,4,4,0,0,0,44,39,0
23166,23166,23166,33,4,222654,9,4,10,1,4,1,0,0,40,39,0
23167,23167,23167,56,4,53366,5,0,14,4,4,1,0,0,40,39,0
23168,23168,23168,42,4,132222,9,4,12,3,4,1,0,0,60,39,0
23169,23169,23169,17,4,100828,15,4,1,3,4,1,0,0,20,39,0
23170,23170,23170,49,4,31264,11,0,1,1,4,0,0,0,35,39,0
23171,23171,23171,39,4,202027,14,2,10,0,4,1,0,0,45,39,1
23172,23172,23172,34,6,168906,15,0,1,4,4,0,0,0,50,39,0
23173,23173,23173,37,6,255454,15,4,10,1,2,1,0,0,40,39,0
23174,23174,23174,22,4,245524,2,4,8,1,4,1,0,0,35,39,0
23175,23175,23175,27,4,386040,8,2,3,0,4,1,0,0,40,26,0
23176,23176,23176,21,4,35424,15,4,12,3,4,0,0,0,25,39,0
23177,23177,23177,59,0,93655,15,2,0,0,4,1,0,0,40,39,0
23178,23178,23178,44,4,152629,9,2,1,0,4,1,3103,0,40,39,1
23179,23179,23179,53,6,151159,0,3,14,1,4,1,0,0,99,39,0
23180,23180,23180,26,4,410240,1,4,3,1,4,1,0,0,40,39,0
23181,23181,23181,48,4,138970,9,2,4,0,4,1,0,0,45,39,1
23182,23182,23182,39,4,269722,9,2,4,0,4,1,0,0,70,39,0
23183,23183,23183,34,4,223678,11,4,8,4,0,0,0,0,32,39,0
23184,23184,23184,54,7,197184,9,2,4,0,4,1,0,0,38,39,0
23185,23185,23185,36,4,143486,11,2,14,0,4,1,7298,0,50,39,1
23186,23186,23186,60,4,160625,11,2,10,0,4,1,5013,0,40,39,0
23187,23187,23187,50,4,140516,11,2,11,0,4,1,0,0,40,39,1
23188,23188,23188,48,2,85341,9,2,10,0,4,1,0,0,45,39,0
23189,23189,23189,35,4,108293,15,4,1,3,4,0,0,2205,40,39,0
23190,23190,23190,40,6,192507,7,0,10,1,4,0,0,0,50,39,0
23191,23191,23191,30,4,186932,9,2,4,0,4,1,0,0,70,39,0
23192,23192,23192,65,6,223580,15,2,7,0,4,1,6514,0,40,39,1
23193,23193,23193,31,4,236861,11,2,3,0,4,1,0,0,60,39,0
23194,23194,23194,46,2,327886,7,2,1,0,4,1,0,0,40,39,0
23195,23195,23195,67,0,407618,6,0,0,1,4,0,2050,0,40,39,0
23196,23196,23196,62,5,197060,8,2,4,0,4,1,0,0,50,39,0
23197,23197,23197,38,4,229180,9,4,4,4,4,0,0,0,40,5,0
23198,23198,23198,24,4,284317,9,4,8,3,4,0,0,0,30,39,0
23199,23199,23199,24,4,73514,15,4,12,1,1,0,0,0,50,30,0
23200,23200,23200,27,4,47907,9,4,10,1,4,0,0,0,48,39,0
23201,23201,23201,43,7,134782,7,3,8,4,4,0,0,0,30,39,0
23202,23202,23202,48,4,118831,11,0,6,4,1,0,0,0,40,35,0
23203,23203,23203,41,4,299505,11,5,3,1,2,1,0,0,40,39,0
23204,23204,23204,30,4,267161,15,2,13,5,2,0,0,0,45,39,0
23205,23205,23205,38,4,119177,9,2,12,0,4,1,0,0,40,39,1
23206,23206,23206,45,4,327886,14,4,10,1,4,1,0,0,40,39,1
23207,23207,23207,45,4,187730,9,4,10,3,4,1,0,0,40,39,0
23208,23208,23208,55,4,109015,15,0,1,1,4,0,0,0,38,39,0
23209,23209,23209,46,6,110015,5,2,4,0,4,1,0,0,75,12,0
23210,23210,23210,24,4,104146,9,4,10,3,1,1,0,0,40,39,0
23211,23211,23211,31,2,50442,15,4,1,3,0,0,0,0,25,39,0
23212,23212,23212,35,4,57640,11,2,3,0,4,1,0,0,35,39,0
23213,23213,23213,37,2,333664,15,5,1,1,4,0,0,0,40,39,0
23214,23214,23214,29,4,224858,15,2,10,0,4,1,0,0,45,39,0
23215,23215,23215,56,4,290641,9,2,4,0,4,1,0,0,50,39,1
23216,23216,23216,60,0,191118,11,2,0,0,4,1,0,1848,40,39,1
23217,23217,23217,25,4,34402,9,4,4,1,4,1,0,1590,60,39,0
23218,23218,23218,33,4,245378,0,2,7,0,4,1,0,0,40,39,0
23219,23219,23219,44,4,179136,11,4,12,1,4,0,0,0,40,39,0
23220,23220,23220,21,4,116788,11,4,3,3,4,1,0,0,40,39,0
23221,23221,23221,21,4,129699,11,4,1,1,4,1,0,0,40,39,0
23222,23222,23222,46,1,39606,12,2,4,0,4,1,0,0,40,9,1
23223,23223,23223,44,5,95150,15,2,4,0,4,1,0,0,50,39,1
23224,23224,23224,63,4,102479,9,0,4,1,4,0,0,0,40,39,0
23225,23225,23225,44,4,199191,11,2,1,5,4,0,0,0,30,39,0
23226,23226,23226,31,4,229636,15,2,3,0,4,1,0,0,45,26,0
23227,23227,23227,26,4,53833,15,2,4,0,4,1,0,0,42,39,0
23228,23228,23228,37,5,27997,11,4,14,1,4,1,0,0,50,39,0
23229,23229,23229,60,0,124487,15,0,0,1,4,0,0,0,40,39,1
23230,23230,23230,33,4,111363,9,2,3,0,4,1,0,0,45,39,0
23231,23231,23231,38,4,107630,9,2,4,0,4,1,0,0,40,39,0
23232,23232,23232,26,4,134287,8,4,12,3,4,0,0,0,35,39,0
23233,23233,23233,46,5,283004,8,0,4,4,1,0,0,0,63,37,0
23234,23234,23234,24,4,33616,11,4,8,4,4,0,0,0,35,39,0
23235,23235,23235,47,2,121124,12,2,10,0,4,1,0,0,35,39,1
23236,23236,23236,27,4,188189,15,4,13,1,4,0,0,0,30,39,0
23237,23237,23237,46,4,106255,15,2,3,0,4,1,0,0,40,39,0
23238,23238,23238,47,1,282830,7,2,1,0,2,1,0,0,40,39,1
23239,23239,23239,47,4,243904,11,0,1,4,4,1,0,0,40,16,0
23240,23240,23240,69,4,165017,11,6,7,4,4,1,2538,0,40,39,0
23241,23241,23241,32,4,131584,11,2,12,0,4,1,7298,0,40,39,1
23242,23242,23242,51,4,427781,11,2,14,0,2,1,0,0,40,39,0
23243,23243,23243,36,4,334291,11,2,12,0,4,1,0,0,40,39,1
23244,23244,23244,50,2,173224,12,2,10,5,4,0,0,0,40,39,0
23245,23245,23245,29,4,87507,10,2,10,0,1,1,0,0,60,19,0
23246,23246,23246,32,4,187560,14,2,10,0,4,1,3908,0,40,39,0
23247,23247,23247,27,4,204497,0,0,14,1,0,1,0,0,75,39,0
23248,23248,23248,60,4,230545,5,0,1,1,4,0,0,0,35,5,0
23249,23249,23249,31,4,118161,11,2,8,0,4,1,0,0,40,39,0
23250,23250,23250,46,4,150499,7,2,3,0,4,1,0,0,40,39,0
23251,23251,23251,40,2,96554,11,4,1,3,4,0,0,0,40,39,0
23252,23252,23252,39,4,288551,15,2,3,0,2,1,0,0,52,39,1
23253,23253,23253,69,6,104003,5,2,12,0,4,1,0,0,55,39,0
23254,23254,23254,54,5,124963,9,2,4,0,4,1,0,0,40,39,1
23255,23255,23255,56,4,198388,11,0,1,1,4,0,0,0,40,39,0
23256,23256,23256,47,1,126204,15,0,1,1,4,0,0,0,40,39,0
23257,23257,23257,25,4,91709,7,4,13,1,4,0,0,0,45,39,0
23258,23258,23258,34,6,152109,11,2,14,0,4,1,0,0,60,39,0
23259,23259,23259,24,6,191954,5,4,5,3,4,1,0,0,50,39,0
23260,23260,23260,63,4,108097,15,2,3,0,4,1,10566,0,45,39,0
23261,23261,23261,29,2,289991,12,2,10,0,4,1,0,0,50,39,0
23262,23262,23262,64,4,92115,15,2,1,0,4,1,0,0,40,39,0
23263,23263,23263,44,4,320277,9,4,10,1,4,1,0,0,40,39,0
23264,23264,23264,26,4,33610,11,4,3,2,4,1,0,0,60,39,0
23265,23265,23265,36,4,168276,0,0,8,1,4,0,0,0,40,39,0
23266,23266,23266,55,7,175127,9,2,1,0,4,1,7688,0,38,39,1
23267,23267,23267,37,4,254973,11,2,6,5,4,0,0,0,40,39,1
23268,23268,23268,37,4,95336,0,4,7,1,4,1,0,0,65,39,0
23269,23269,23269,63,4,346975,9,2,10,5,4,0,7688,0,36,39,1
23270,23270,23270,33,4,227282,11,2,14,0,4,1,0,0,60,39,0
23271,23271,23271,19,4,138153,15,4,1,3,4,0,0,0,10,39,0
23272,23272,23272,57,2,174132,12,2,10,5,2,0,0,1977,40,39,1
23273,23273,23273,31,4,182237,7,2,12,0,4,1,4386,0,45,39,1
23274,23274,23274,20,0,111252,15,4,0,3,4,0,0,0,30,39,0
23275,23275,23275,58,2,217775,11,2,4,0,4,1,7298,0,40,39,1
23276,23276,23276,20,0,168863,15,4,0,3,4,0,0,0,20,39,0
23277,23277,23277,25,4,394503,15,2,12,0,4,1,0,0,40,39,0
23278,23278,23278,40,4,141657,11,0,1,4,4,0,0,0,40,39,0
23279,23279,23279,18,4,125441,1,4,8,3,4,1,1055,0,20,39,0
23280,23280,23280,26,4,172230,11,4,1,1,4,1,0,0,40,39,0
23281,23281,23281,29,4,282944,10,2,10,0,4,1,0,0,50,39,1
23282,23282,23282,45,2,55377,9,2,10,0,2,1,0,0,40,39,0
23283,23283,23283,35,7,49352,15,4,1,3,4,0,0,0,38,39,0
23284,23284,23284,32,4,213887,15,0,7,4,4,1,0,0,45,39,0
23285,23285,23285,61,6,24046,11,6,8,2,4,0,0,0,40,39,0
23286,23286,23286,26,7,208122,9,4,10,1,4,1,0,0,15,39,0
23287,23287,23287,56,4,176118,11,2,3,0,4,1,3103,0,40,39,1
23288,23288,23288,22,4,227994,15,3,1,3,1,0,0,0,39,39,0
23289,23289,23289,49,4,215389,9,2,7,0,2,1,0,0,48,39,0
23290,23290,23290,40,4,99434,11,2,8,5,4,0,0,0,12,39,0
23291,23291,23291,37,4,190964,11,5,4,3,4,1,0,0,40,39,0
23292,23292,23292,23,0,113700,9,4,0,3,4,1,0,0,50,39,0
23293,23293,23293,28,4,259840,9,2,12,0,4,1,0,0,60,39,1
23294,23294,23294,27,4,168827,11,2,7,0,4,1,0,0,40,39,0
23295,23295,23295,34,5,28984,8,0,12,4,4,0,0,0,40,39,0
23296,23296,23296,49,4,182211,6,2,6,0,4,1,0,0,45,39,0
23297,23297,23297,41,4,82393,15,4,3,3,1,1,0,0,40,39,0
23298,23298,23298,28,4,183639,9,4,1,1,4,1,0,0,21,39,0
23299,23299,23299,38,4,342448,15,2,4,0,4,1,0,0,55,39,1
23300,23300,23300,47,7,469907,7,2,11,0,4,1,0,1740,40,39,0
23301,23301,23301,28,2,211920,11,2,11,0,4,1,0,0,40,39,0
23302,23302,23302,44,7,33658,12,2,10,0,4,1,7688,0,50,39,1
23303,23303,23303,41,1,34178,9,0,10,1,4,1,0,0,40,39,0
23304,23304,23304,50,4,400630,14,2,10,0,4,1,0,0,36,39,1
23305,23305,23305,73,6,161251,11,6,3,1,4,1,0,0,24,39,0
23306,23306,23306,21,4,255685,15,4,8,3,2,1,0,0,40,28,0
23307,23307,23307,38,4,199256,11,0,1,4,4,0,0,0,40,39,0
23308,23308,23308,64,0,143716,12,2,0,0,4,1,0,0,2,39,0
23309,23309,23309,47,4,221666,15,0,13,4,4,0,0,0,40,39,0
23310,23310,23310,52,4,145409,15,2,14,0,4,1,15024,0,60,2,1
23311,23311,23311,24,4,39615,9,4,12,1,4,1,0,0,45,39,0
23312,23312,23312,44,4,104440,9,2,4,0,4,1,0,0,40,39,1
23313,23313,23313,27,4,151382,5,0,7,4,4,1,0,974,40,39,0
23314,23314,23314,61,6,503675,15,2,12,0,2,1,0,0,60,39,1
23315,23315,23315,58,4,306233,9,2,12,0,4,1,15024,0,40,39,1
23316,23316,23316,51,4,216475,9,4,12,1,4,0,0,1564,43,39,1
23317,23317,23317,49,4,50748,15,0,12,4,4,0,0,0,55,9,0
